10,197,208,183,226,144,179
20,196,207,183,226,145,179
36,196,206,183,225,145,179
66,196,207,182,225,146,178
95,196,208,182,226,145,180
123,196,208,182,226,144,179
154,196,207,183,226,146,179
184,197,207,183,225,145,179
215,196,208,183,226,145,179
244,197,209,182,226,145,179
275,196,208,182,226,144,180
305,197,207,182,226,144,179
335,198,208,182,226,143,178
365,199,208,182,226,143,173
396,200,208,183,225,143,168
425,200,208,183,226,143,166
455,199,209,182,227,145,165
486,199,210,182,227,144,166
516,198,211,182,228,145,167
546,199,211,181,227,146,168
576,200,212,183,227,146,168
607,200,211,182,228,145,169
636,201,212,182,227,144,170
667,202,213,182,227,144,173
697,206,213,182,227,144,178
727,207,213,182,229,143,180
757,209,214,182,228,145,182
787,211,212,183,227,145,184
818,214,213,183,227,146,185
847,218,213,182,227,144,188
878,219,212,182,227,144,188
908,221,213,182,227,145,192
939,223,212,182,227,144,193
968,221,211,182,227,145,195
999,221,211,183,226,146,196
1029,218,211,182,226,146,198
1059,218,211,181,227,145,198
1091,218,210,182,227,146,198
1122,218,209,180,228,146,199
1154,219,208,179,227,146,199
1184,222,205,179,227,144,199
1216,223,204,177,227,146,199
1247,224,201,178,227,146,198
1278,224,201,177,228,145,197
1309,226,198,179,228,147,196
1341,226,195,177,228,145,195
1372,226,194,175,227,145,190
1403,226,190,173,227,143,182
1434,223,189,170,228,143,176
1466,218,187,162,227,142,178
1497,212,181,151,227,140,177
1528,200,173,144,227,139,173
1559,189,163,140,225,134,165
1590,175,159,135,225,132,159
1622,163,152,132,221,129,155
1652,151,148,127,220,127,151
1684,143,144,125,219,127,145
1715,135,143,122,219,125,144
1746,129,143,120,218,125,142
1777,127,143,120,218,124,143
1809,124,143,118,217,120,143
1840,123,143,120,215,120,142
1871,124,144,118,217,119,145
1902,125,146,119,216,120,146
1934,128,145,120,216,121,150
1965,129,146,121,216,121,150
1996,132,148,121,215,122,152
2027,135,146,120,215,120,153
2058,135,146,123,214,122,154
2089,138,147,122,214,122,155
2120,139,148,122,213,122,155
2152,142,147,123,213,123,158
2183,142,148,123,214,124,158
2214,143,148,123,214,125,158
2245,143,148,123,215,125,159
2277,143,148,125,215,126,158
2308,145,149,125,215,126,159
2339,146,150,124,215,126,159
2370,147,148,126,216,126,158
2402,147,150,126,216,126,159
2433,148,149,126,215,127,159
2464,149,149,125,216,126,161
2495,148,150,125,215,127,160
2527,150,150,125,215,127,161
2557,149,150,126,216,127,162
2588,149,150,127,216,127,161
2620,149,150,125,216,126,162
2651,148,150,125,216,128,159
2682,148,150,126,216,127,160
2713,146,151,126,216,127,159
2745,147,150,126,215,128,159
2776,146,151,127,216,127,159
2807,146,151,127,216,128,159
2838,147,151,126,216,128,160
2870,146,150,127,216,128,159
2900,147,151,127,217,127,160
2932,147,152,126,217,128,161
2963,148,151,127,215,129,160
2995,148,151,126,216,128,161
3025,149,151,127,215,128,161
3056,150,151,127,216,128,161
3088,150,152,128,217,129,161
3119,150,151,128,216,129,161
3150,150,152,127,217,130,162
3181,150,152,128,216,131,161
3213,150,152,127,217,128,162
3244,150,153,127,217,130,161
3275,150,153,128,216,131,161
3306,150,153,128,217,129,162
3338,150,152,128,216,128,162
3368,150,152,128,216,128,162
3400,151,152,129,216,130,160
3431,151,153,128,216,127,163
3463,150,153,128,216,129,162
3493,151,153,129,215,130,162
3525,151,154,128,217,129,162
3556,151,152,129,216,130,162
3587,151,153,128,215,130,162
3618,150,153,128,216,129,161
3649,150,152,129,216,129,164
3681,151,153,128,216,130,162
3712,152,153,129,216,130,161
3743,151,152,128,216,128,162
3774,151,153,129,215,130,161
3806,151,153,128,216,129,163
3836,151,153,128,216,129,162
3868,152,152,130,216,130,162
3899,151,154,129,217,128,162
3931,151,154,130,216,129,163
3961,153,154,129,216,128,164
3993,152,154,129,216,130,162
4024,153,154,129,216,130,163
4055,153,154,129,217,129,164
4086,153,154,130,217,131,163
4117,154,154,129,217,129,163
4149,153,154,129,215,131,163
4179,154,153,129,216,130,164
4211,153,154,130,216,130,162
4242,154,153,131,216,130,163
4274,154,153,129,216,130,163
4304,154,154,130,216,131,161
4336,154,154,130,217,130,164
4367,154,155,130,216,130,163
4399,154,154,130,216,131,164
4429,153,154,129,217,130,164
4461,154,154,131,215,130,163
4492,155,154,129,216,130,164
4524,152,155,129,216,130,163
4554,155,154,130,216,129,164
4585,154,155,130,216,130,164
4617,155,154,130,216,131,163
4647,155,155,130,217,130,165
4679,155,155,130,216,130,164
4710,156,155,130,217,131,165
4742,154,156,129,217,131,163
4772,156,154,131,216,130,164
4804,155,155,129,218,130,164
4835,155,155,130,216,131,164
4867,156,155,130,217,130,165
4897,156,155,129,216,130,164
4929,156,154,130,216,130,165
4960,155,155,130,217,130,164
4992,157,155,131,216,131,164
5022,157,155,130,217,130,165
5053,155,155,130,215,132,164
5085,156,156,131,216,130,165
5115,156,156,129,216,131,164
5147,156,156,130,215,131,165
5178,158,156,130,217,129,165
5210,157,155,131,215,131,165
5240,157,155,130,216,130,166
5272,158,156,131,217,129,165
5303,159,156,130,216,130,164
5335,158,156,130,217,130,166
5365,158,156,131,216,132,165
5397,158,156,131,217,130,167
5428,158,155,131,216,131,165
5459,159,155,130,216,130,165
5490,157,157,130,217,130,166
5522,158,155,131,216,131,166
5553,158,157,130,217,130,166
5583,158,156,131,216,131,164
5615,158,156,132,216,129,166
5646,156,156,131,216,130,165
5678,156,155,132,216,130,166
5708,156,157,131,215,130,166
5740,155,156,131,215,131,163
5771,155,156,130,217,130,164
5803,154,156,131,216,130,163
5833,154,155,132,216,130,163
5865,153,157,130,217,131,163
5896,154,156,132,215,131,162
5927,154,156,132,216,131,164
5958,154,157,130,216,131,163
5990,154,155,133,217,130,164
6021,154,157,131,216,131,163
6051,155,156,131,216,131,163
6083,154,156,131,217,130,164
6114,154,156,131,216,131,163
6146,155,157,131,217,130,165
6176,154,156,131,216,131,164
6208,155,155,131,215,132,164
6239,155,157,131,218,131,165
6270,155,156,131,215,131,164
6301,156,157,132,217,131,164
6333,156,158,131,217,131,163
6364,156,156,132,216,131,165
6395,156,157,130,216,130,165
6426,155,157,132,216,131,164
6458,157,158,131,216,130,165
6489,156,157,131,216,133,163
6520,157,157,132,216,130,164
6551,156,157,132,216,130,164
6582,156,157,132,216,132,164
