10,196,216,189,236,150,175
20,196,217,190,235,151,175
36,196,218,189,235,151,174
66,196,217,189,236,151,175
95,195,216,189,235,150,174
123,195,217,188,236,150,175
154,196,217,189,235,150,174
184,196,216,190,234,151,173
215,197,216,190,235,150,174
244,196,217,188,236,150,175
275,197,217,189,235,151,174
305,197,217,189,234,151,178
335,199,217,189,234,152,184
365,201,217,188,234,151,190
396,203,218,188,232,153,198
425,204,219,189,231,154,205
455,206,221,189,231,156,206
486,208,222,187,231,156,208
516,211,223,188,231,157,210
546,213,223,187,231,157,212
576,217,222,188,231,159,215
607,220,223,186,231,159,217
636,222,223,187,232,158,218
667,223,222,186,233,159,219
697,226,222,185,232,159,220
727,229,220,185,233,159,221
757,230,219,184,233,159,222
787,231,218,184,234,157,222
818,232,216,183,234,158,221
847,235,215,183,234,157,221
878,236,215,182,234,157,221
908,237,214,181,235,156,221
939,237,212,182,234,157,221
968,240,211,181,234,157,221
999,240,210,178,234,157,222
1029,240,204,178,234,158,223
1059,242,198,178,233,159,224
1091,242,197,174,232,159,224
1122,242,196,173,231,160,225
1154,242,196,168,231,161,226
1184,243,195,167,229,161,227
1216,243,198,163,228,162,228
1247,245,199,163,227,161,230
1278,243,199,162,226,161,229
1309,246,200,161,224,161,230
1341,244,200,161,222,162,230
1372,245,199,160,220,160,230
1403,245,199,159,218,163,230
1434,245,197,156,217,162,230
1466,245,196,154,215,162,228
1497,244,194,149,213,161,225
1528,243,189,146,209,161,222
1559,242,187,139,206,159,221
1590,222,179,136,204,157,215
1622,213,171,131,196,154,208
1652,203,166,128,190,149,204
1684,188,161,125,186,142,198
1715,174,157,123,179,137,192
1746,167,155,120,175,132,191
1777,161,154,120,173,130,191
1809,152,151,118,170,129,190
1840,148,150,118,168,131,188
1871,143,149,116,165,128,187
1902,137,148,117,164,124,188
1934,132,147,115,163,122,188
1965,131,146,116,160,121,190
1996,129,147,116,159,122,189
2027,128,145,116,159,121,191
2058,127,146,116,160,122,190
2089,127,146,116,160,123,191
2120,127,144,117,160,123,191
2152,126,145,116,160,123,191
2183,126,146,116,160,124,190
2214,125,145,116,161,123,191
2245,127,146,117,160,123,191
2277,128,147,117,163,123,191
2308,128,146,118,162,125,191
2339,128,147,117,163,126,191
2370,129,147,118,163,125,191
2402,128,148,117,164,126,193
2433,129,147,119,163,126,191
2464,129,148,119,165,125,192
2495,130,148,120,164,127,192
2527,130,149,117,165,127,192
2557,131,148,120,165,127,193
2588,131,150,118,165,127,194
2620,132,149,120,165,128,193
2651,133,151,119,165,127,193
2682,132,150,120,165,128,194
2713,132,150,119,166,127,194
2745,133,149,120,166,128,193
2776,133,151,119,167,128,194
2807,132,150,121,166,129,193
2838,133,151,120,167,128,194
2870,134,151,119,167,129,193
2900,133,151,120,167,128,194
2932,134,150,119,166,128,194
2963,131,152,120,167,128,194
2995,134,151,121,167,129,194
