147,148,179,135,184,154,171
178,143,178,135,186,153,169
207,142,179,134,185,155,172
238,146,179,136,185,155,174
268,145,178,136,186,156,172
299,145,180,136,183,155,171
328,147,178,137,185,154,172
359,146,179,136,184,152,174
389,147,179,136,187,154,173
419,144,180,134,185,156,173
449,145,182,137,186,154,172
479,144,180,136,185,154,173
509,143,178,135,185,155,177
539,146,178,137,185,154,177
570,145,180,135,185,155,177
600,141,179,135,185,156,174
630,142,179,135,185,153,174
660,141,181,135,186,154,178
691,143,180,137,185,153,179
720,143,181,134,185,155,182
750,140,183,136,185,155,182
781,140,183,137,183,152,180
811,143,180,136,182,150,173
841,144,179,136,183,150,171
871,143,181,135,186,151,168
902,141,173,135,186,151,161
931,143,180,136,186,154,152
962,145,180,136,187,153,152
992,148,181,135,189,151,152
1022,144,182,136,189,153,155
1053,146,183,135,191,152,161
1085,144,183,135,189,152,161
1116,146,185,136,191,152,163
1146,147,184,135,190,153,163
1178,146,182,133,191,155,163
1209,144,183,135,192,153,165
1241,154,186,134,192,155,164
1271,150,184,135,193,157,167
1303,151,185,136,190,157,166
1334,156,187,133,190,159,162
1366,154,186,135,192,162,161
1396,159,188,135,193,160,161
1428,158,187,136,192,162,157
1459,159,188,135,193,164,156
1490,157,190,137,192,166,147
1521,157,187,136,193,166,153
1553,152,187,134,193,169,152
1584,152,191,134,194,169,152
1614,152,189,135,195,169,153
1646,159,191,133,197,168,155
1677,159,189,131,193,168,159
1709,158,189,120,187,168,162
1739,159,190,118,180,163,160
1771,160,190,116,173,161,158
1802,160,193,110,159,155,162
1833,161,188,106,151,148,163
1864,151,179,102,145,140,154
1896,148,158,103,140,135,146
1927,142,149,102,138,119,147
1958,141,145,101,134,108,137
1989,136,145,97,130,94,136
2019,135,149,96,128,93,135
2048,130,147,94,129,94,139
2076,123,147,94,127,94,137
2106,124,145,96,126,95,136
2135,123,147,95,122,96,142
2164,120,147,93,125,97,141
2193,119,147,93,124,96,143
2223,116,147,93,127,98,145
2251,118,149,93,126,97,142
2280,120,150,94,126,99,144
2310,117,149,95,125,101,144
2339,117,148,95,126,101,142
2370,119,149,96,126,100,145
2400,119,152,95,125,104,144
2430,121,151,94,126,102,149
2460,120,151,97,126,102,145
2491,121,153,95,127,101,143
2521,120,152,95,127,100,148
2551,123,149,96,127,101,147
2581,123,155,96,130,103,145
2611,124,151,95,127,103,146
2641,120,153,94,128,106,146
2671,123,153,97,129,101,146
2702,125,151,95,128,104,144
2732,124,152,97,129,103,148
2762,125,153,96,128,104,149
2792,120,152,96,128,106,147
2823,124,151,98,131,103,148
2852,125,153,95,130,105,146
2883,122,152,96,129,105,145
2913,126,154,96,130,104,149
2942,122,153,96,128,105,147
2973,125,153,96,129,105,151
3003,124,149,96,130,105,147
3034,125,155,97,130,104,150
3063,129,155,96,131,105,149
3094,128,155,97,131,104,149
3124,128,154,95,130,106,148
3154,128,156,95,130,106,147
3184,130,159,96,131,107,149
3215,126,156,96,131,106,147
3245,129,157,95,131,106,151
3274,128,156,96,131,107,150
3305,128,155,97,131,106,151
3335,126,155,95,133,107,151
3365,129,157,95,131,105,151
3395,126,156,97,130,104,149
3426,127,157,97,132,106,151
3456,125,154,98,133,105,148
3486,126,155,98,132,106,152
3516,127,157,97,132,105,149
3546,127,157,97,134,107,149
3576,127,156,96,133,107,148
3606,125,158,97,132,107,150
3637,127,157,98,134,107,150
