268,144,200,160,190,142,111
299,144,201,159,191,142,110
328,146,200,157,190,141,114
359,146,199,155,191,142,116
389,149,198,157,194,139,116
419,150,200,158,196,138,116
449,155,194,158,198,138,116
479,156,176,158,198,137,121
509,157,165,161,199,135,121
539,146,161,161,201,133,120
570,151,160,162,202,133,122
600,135,160,162,202,136,121
630,142,161,162,204,135,112
660,139,163,164,205,134,99
690,159,159,165,205,135,98
718,154,147,164,204,134,90
747,151,164,161,204,135,86
777,141,147,156,203,138,82
805,135,139,156,202,143,82
835,127,135,157,203,150,71
864,122,133,157,203,153,64
893,120,130,159,203,154,65
922,114,126,159,205,155,66
952,111,120,159,204,155,64
980,108,119,160,203,156,62
1009,104,118,161,206,155,59
1040,99,109,162,202,155,60
1069,97,105,159,194,151,60
1098,100,103,157,191,132,55
1128,99,100,153,188,85,53
1157,96,105,149,188,73,56
1184,96,105,146,180,72,51
1212,96,104,137,172,74,49
1241,100,107,122,167,73,57
1269,110,110,120,162,66,81
1299,134,112,117,157,61,159
1329,136,114,113,154,61,175
1359,132,112,114,152,59,186
1389,129,113,110,155,61,192
1420,136,112,111,153,61,191
1449,128,163,113,160,61,191
1479,135,160,108,160,63,194
1510,135,158,105,161,63,194
1540,132,165,98,164,65,193
1569,129,181,92,166,63,193
1598,131,169,87,168,63,194
1628,129,155,86,167,63,193
1656,131,139,86,165,63,195
1686,130,134,84,164,65,198
1715,130,129,84,160,63,196
1743,132,128,82,158,65,191
1773,131,128,82,157,63,189
1802,132,126,80,154,64,189
1831,131,124,79,155,63,188
1860,130,126,79,154,64,179
1890,132,126,77,152,62,182
1918,132,126,79,149,63,183
1947,133,125,76,149,62,179
1977,135,124,76,149,63,177
2006,136,125,77,147,62,176
2035,138,126,75,148,59,174
2064,137,126,76,145,60,174
2094,139,126,74,146,60,182
2122,139,125,75,146,60,181
2152,140,127,74,143,59,180
2181,139,125,75,142,59,182
2209,139,125,74,144,61,181
2239,140,126,76,143,59,179
2268,141,125,75,144,59,182
2297,141,127,76,142,59,181
2326,141,127,76,143,59,178
2356,143,128,76,142,61,179
2384,142,128,76,143,61,179
2413,143,128,76,141,59,181
2443,143,127,77,141,60,181
2471,143,129,75,141,61,180
2501,143,126,76,143,60,177
2530,144,127,77,143,61,180
2560,143,126,77,143,60,177
2588,145,127,77,142,61,178
2618,143,129,77,142,61,177
2647,145,128,77,143,61,181
2675,145,129,77,142,60,179
2705,144,128,77,143,61,177
2734,145,129,77,142,61,179
2763,146,127,78,143,62,177
2792,146,129,78,143,61,181
2822,145,127,78,143,61,179
2850,145,128,79,142,61,177
2879,144,128,77,143,61,179
2909,145,128,78,144,61,179
2937,146,129,78,142,62,179
2967,146,129,78,145,61,176
2996,145,129,78,143,62,174
3025,145,131,79,143,62,177
3054,146,129,79,144,62,177
3084,146,131,80,145,62,180
3112,145,131,78,144,62,178
3141,145,130,79,144,62,180
3171,146,131,79,144,61,179
3200,147,130,77,144,62,180
3229,144,129,78,144,63,176
3258,147,128,78,144,60,179
3288,146,129,77,144,63,175
