10,149,118,106,132,97,98
20,148,121,106,131,97,99
30,150,120,105,132,97,100
40,148,122,106,132,98,98
52,149,121,105,132,97,96
78,147,121,104,132,99,96
106,145,121,99,131,99,96
133,145,121,98,127,95,95
160,146,121,97,126,94,94
187,145,121,94,125,93,93
214,145,122,94,127,92,93
241,143,122,95,126,94,94
268,143,121,94,128,95,94
295,142,122,95,127,96,91
322,142,121,94,128,99,94
349,143,121,94,127,101,95
377,143,124,94,128,104,98
405,145,121,95,127,107,99
434,143,123,94,128,107,96
461,142,121,94,128,107,98
490,141,120,94,128,106,99
518,142,119,94,128,106,97
545,141,120,94,129,105,96
574,140,117,94,128,105,95
602,139,116,93,129,105,95
630,140,115,95,128,104,93
658,138,112,94,125,102,92
687,135,107,94,119,97,91
713,131,107,93,119,92,90
740,129,104,89,113,86,87
768,128,104,87,113,83,89
794,126,103,89,112,81,88
822,123,104,87,113,81,90
848,123,106,87,111,79,88
875,121,107,88,111,78,89
903,122,108,87,110,77,87
929,122,110,89,109,75,89
957,119,109,88,106,73,88
984,117,109,87,105,71,87
1010,117,110,86,107,72,87
1039,117,110,87,107,73,86
1067,115,110,87,107,75,78
1095,117,111,86,107,76,82
1123,117,111,87,105,74,85
1152,118,112,88,105,73,84
1179,117,112,87,106,74,88
1207,117,111,88,106,74,87
1235,116,114,87,106,75,88
1263,117,112,88,106,76,86
1292,116,112,87,106,75,88
1319,116,111,88,105,75,85
1347,117,112,88,105,74,87
1376,116,112,88,105,75,89
1403,117,111,89,106,75,88
1432,117,111,86,106,75,86
1460,119,114,88,106,76,89
1488,118,112,87,108,76,89
1516,121,113,89,109,75,92
1544,120,114,89,109,76,92
1572,121,114,88,107,76,90
1600,120,115,90,109,77,90
1629,121,115,89,110,77,90
1656,122,114,90,109,77,90
1685,122,115,90,109,79,90
1713,122,116,89,110,79,92
1740,122,116,92,109,77,92
1769,121,116,91,111,79,90
1797,124,115,90,111,77,93
1825,124,117,90,111,80,92
1853,124,118,91,111,78,95
1881,125,117,90,111,81,96
1909,123,116,90,111,80,93
1937,126,117,92,110,80,96
1966,124,117,91,111,79,96
1993,125,117,90,111,80,94
2022,125,119,90,112,79,94
2050,127,118,91,113,80,95
2077,125,118,91,111,81,97
2106,127,117,90,112,80,97
2134,126,118,91,112,78,96
2162,125,116,92,112,80,96
2190,125,120,89,113,80,96
2219,128,119,90,112,80,97
2246,127,118,91,113,80,98
2274,127,117,92,112,80,97
2302,128,118,92,112,80,99
2330,129,118,92,111,81,99
2359,130,119,91,114,80,99
2386,129,118,91,113,81,97
2414,129,119,91,114,80,100
2444,128,118,91,114,81,100
2472,128,119,91,113,80,99
2501,128,119,91,114,81,98
2529,128,118,91,114,81,100
2558,128,118,91,113,80,100
2587,129,121,90,113,80,100
2617,129,118,92,115,81,99
2644,130,119,91,114,81,98
