10,190,215,190,234,146,164
20,191,215,189,234,146,164
36,190,215,190,233,146,164
66,189,214,189,233,146,165
95,190,214,189,234,146,164
123,189,215,189,234,146,164
154,191,215,189,233,146,165
184,191,214,190,232,147,164
215,191,214,190,233,146,165
244,190,214,190,234,146,165
275,190,215,189,234,146,165
305,190,215,190,233,147,166
335,191,214,190,232,146,166
365,191,214,189,234,145,167
396,191,215,190,233,146,167
425,191,215,189,234,146,168
455,191,215,189,233,147,168
486,192,214,190,233,147,168
516,192,214,188,233,146,168
546,191,215,190,234,146,169
576,192,214,189,234,147,169
607,192,215,189,233,147,172
636,194,214,189,232,147,177
667,196,213,190,233,148,184
697,198,215,188,233,147,189
727,200,216,187,233,148,192
757,201,218,187,231,150,196
787,203,219,187,232,149,199
818,205,220,186,232,150,202
847,208,222,185,233,150,206
878,210,222,184,233,149,208
908,213,221,183,233,150,210
939,218,220,182,232,151,213
968,222,219,182,233,152,216
999,224,220,180,234,152,219
1029,227,219,181,234,153,221
1059,230,219,180,234,152,223
1091,234,219,178,235,152,224
1122,236,219,178,235,150,225
1154,239,218,177,235,152,226
1184,240,215,176,235,150,227
1216,241,212,171,235,154,227
1247,242,208,170,235,156,229
1278,241,198,168,234,161,229
1309,242,197,166,234,164,230
1341,243,198,165,234,165,230
1372,243,195,167,233,165,231
1403,243,196,167,232,165,230
1434,243,198,166,232,165,231
1466,242,199,167,232,165,230
1497,243,200,167,232,166,230
1528,243,201,169,231,165,231
1559,243,201,169,229,166,231
1590,243,201,171,228,168,227
1622,243,199,168,227,167,228
1652,242,197,163,225,166,225
1684,229,190,146,222,165,220
1715,212,176,134,219,163,210
1746,197,164,129,214,158,201
1777,174,152,126,205,152,185
1809,158,145,121,199,148,180
1840,149,141,119,190,143,177
1871,142,140,116,185,140,177
1902,135,140,115,179,139,177
1934,129,138,114,177,137,177
1965,125,137,115,175,136,180
1996,117,137,113,175,134,180
2027,115,137,113,175,134,179
2058,116,139,113,175,133,180
2089,117,137,114,175,134,181
2120,116,139,114,175,133,182
2152,116,138,114,176,134,181
2183,116,139,113,176,133,181
2214,116,139,114,175,135,181
2245,115,141,113,176,133,183
2277,116,139,113,176,134,183
2308,116,141,113,177,132,182
2339,116,140,114,176,134,181
2370,115,141,114,177,133,182
2402,117,140,113,176,133,183
2433,115,141,113,176,134,182
2464,117,141,114,177,133,183
2495,116,142,114,178,132,183
2527,118,143,115,177,134,185
2557,117,142,114,179,134,184
2588,120,143,116,178,134,186
2620,120,142,114,179,134,187
2651,121,143,115,179,135,186
2682,121,143,115,181,135,187
2713,122,143,116,180,134,188
2745,123,144,115,180,134,188
2776,123,143,116,180,135,187
2807,122,145,115,180,135,188
2838,124,144,117,180,135,188
2870,124,145,116,181,135,187
2900,125,145,116,181,135,188
2932,124,145,116,181,136,187
2963,125,145,116,181,136,189
2995,124,146,116,182,135,189
3025,126,145,116,181,136,189
3056,125,147,116,182,135,189
3088,127,146,117,181,136,189
3119,126,145,116,183,136,189
3150,127,145,117,182,137,188
3181,126,146,116,183,137,189
3213,126,146,117,182,136,188
3244,126,146,116,183,135,189
3275,126,146,116,183,135,188
3306,127,146,116,183,137,188
3338,126,146,117,182,136,189
3368,127,146,116,182,136,189
3400,126,146,117,182,137,187
3431,126,147,115,183,135,189
3463,127,146,116,182,137,188
3493,125,147,116,182,136,189
3525,125,146,116,182,136,188
3556,126,147,116,183,136,189
