10,168,219,168,219,144,133
20,169,220,169,218,144,134
36,169,220,168,219,144,134
66,169,220,168,219,145,133
95,169,220,168,218,145,133
123,168,220,167,220,145,133
154,169,219,168,218,144,134
184,169,220,168,219,144,134
215,169,219,168,219,144,135
244,169,220,167,219,144,135
275,169,220,169,218,143,135
305,168,220,168,220,144,136
335,169,220,168,219,143,137
365,170,220,169,219,142,139
396,169,223,168,219,143,145
425,168,225,170,219,141,153
455,168,227,171,220,137,155
486,168,227,173,220,138,157
516,166,229,175,220,139,163
546,165,228,177,220,140,166
576,166,228,177,221,141,170
607,164,230,174,221,137,175
636,161,230,170,221,140,180
667,158,231,168,221,138,189
697,155,233,166,220,132,197
727,154,234,164,213,120,204
757,153,234,160,204,113,209
787,153,235,153,192,102,212
818,151,236,144,182,93,210
846,151,234,137,174,87,207
876,151,234,131,164,81,203
905,151,232,122,157,76,192
934,151,231,115,150,70,182
963,152,227,108,145,66,163
992,152,218,104,139,64,143
1021,152,211,99,136,64,132
1050,152,206,95,131,65,126
1080,151,200,93,130,66,120
1108,151,197,90,127,67,116
1138,152,191,87,126,68,114
1167,151,189,85,124,67,115
1197,151,185,81,123,68,114
1225,150,181,77,123,66,114
1254,150,178,73,124,65,116
1284,152,175,70,122,66,120
1312,155,174,68,123,65,122
1342,159,172,68,124,65,125
1371,161,171,69,123,66,125
1400,162,170,69,124,67,124
1429,163,170,69,124,67,125
1458,164,172,67,126,67,126
1487,166,172,68,127,66,126
1516,165,173,68,127,67,128
1546,167,173,68,128,67,129
1574,167,171,68,127,67,130
1604,168,171,68,128,68,130
1633,168,171,68,128,70,131
1662,169,171,67,128,69,131
1691,168,172,66,128,69,132
1720,168,173,64,129,69,133
1750,169,172,66,128,68,134
1778,169,172,65,128,68,134
1808,169,171,66,128,69,134
1837,170,172,67,129,68,135
1866,169,173,67,128,69,134
1895,170,174,65,128,69,135
1924,170,173,65,128,69,135
1953,169,173,65,130,69,136
1982,171,174,65,129,68,136
2012,171,174,66,130,71,136
2040,170,174,65,131,69,137
2070,170,175,66,129,69,137
2099,169,175,65,128,69,137
2128,170,175,66,129,69,136
2157,169,176,66,129,70,136
2186,169,176,66,130,69,137
2215,170,177,66,130,70,136
2244,169,177,66,131,68,136
2274,170,176,67,130,69,138
2302,169,176,67,129,70,136
2332,170,177,67,131,70,136
2361,169,177,67,130,70,136
2390,169,178,67,131,70,136
2419,168,178,66,131,71,136
2448,170,178,66,131,69,137
2478,170,178,66,131,69,138
2506,171,178,65,132,70,137
