10,187,227,191,212,121,172
20,187,228,192,212,121,174
36,188,226,192,212,122,172
66,188,228,192,212,122,173
95,188,228,193,211,121,174
123,188,227,193,213,123,173
154,189,227,194,212,123,177
184,189,228,191,213,123,176
215,190,229,194,212,121,175
244,191,228,195,212,122,176
275,191,227,196,212,123,178
305,192,227,196,212,122,178
335,191,228,195,213,121,177
365,191,228,196,212,124,180
396,190,226,195,211,120,180
425,193,226,196,213,120,179
455,194,228,196,212,119,179
486,194,229,194,213,121,179
516,197,227,195,212,119,179
546,196,228,194,213,119,180
576,197,227,197,213,118,179
607,195,227,194,212,121,180
636,198,227,193,213,119,180
667,198,228,195,213,120,179
697,199,227,192,212,122,179
727,197,227,191,211,120,177
757,196,227,193,211,121,178
787,195,227,194,211,121,176
818,197,227,192,210,121,175
847,195,227,193,211,120,176
878,195,226,193,213,120,174
908,194,227,195,212,121,174
939,194,227,195,213,120,174
968,193,228,193,212,120,171
999,193,228,195,211,120,172
1029,192,228,195,212,120,173
1059,191,227,193,212,121,170
1091,191,227,194,214,121,170
1122,190,227,195,211,122,171
1154,189,227,194,212,122,171
1184,190,227,195,214,124,168
1216,190,228,195,212,123,168
1247,187,226,193,213,123,168
1278,189,228,193,214,124,170
1309,189,229,192,213,124,169
1341,189,227,191,214,125,170
1372,187,228,193,213,124,169
1403,188,227,193,213,124,168
1434,188,228,193,213,126,170
1466,187,227,193,214,126,170
1497,188,228,193,215,126,170
1528,187,228,193,216,124,170
1559,189,229,194,214,124,173
1590,189,228,195,215,125,171
1622,189,229,194,215,125,170
1652,191,228,194,215,125,169
1684,190,228,193,215,124,168
1715,193,229,191,213,125,168
1746,193,227,191,215,123,170
1777,193,227,189,216,124,171
1809,193,227,188,214,123,171
1840,197,227,188,216,123,171
1871,196,226,188,214,122,173
1902,198,226,187,213,125,172
1934,197,228,188,214,122,173
1965,198,227,185,213,123,173
1996,199,228,183,213,120,172
2027,199,227,185,213,121,173
2058,200,228,183,212,123,173
2089,201,229,184,211,122,173
2120,201,227,182,213,122,172
2152,201,227,183,212,123,174
2183,200,226,183,212,122,172
2214,200,227,184,211,121,172
2245,201,226,183,212,122,171
2277,199,226,185,212,123,173
2308,199,226,183,212,123,170
2339,199,227,185,212,124,169
2370,198,227,186,211,123,170
2402,195,227,187,213,124,170
2433,196,226,185,213,123,167
2464,193,227,187,213,124,169
2495,192,227,187,214,126,168
2527,192,229,190,213,125,168
2557,190,226,190,214,126,169
2588,189,227,192,213,127,166
2620,188,228,190,214,126,166
2651,186,228,190,214,124,167
2682,187,229,190,214,127,165
2713,185,228,190,214,126,166
2745,187,227,191,215,128,164
2776,187,228,191,213,127,164
2807,187,227,192,214,127,166
2838,189,228,192,214,127,167
2870,188,227,192,215,127,167
2900,188,228,194,216,129,167
2932,188,228,194,215,128,167
2963,188,229,194,215,125,171
2995,190,229,193,216,126,167
3025,191,229,192,215,127,169
3056,191,227,193,216,127,172
3088,193,229,192,217,126,172
3119,195,228,188,216,125,173
3150,198,227,188,215,126,175
3181,197,229,186,216,123,176
3213,198,227,184,215,124,175
3244,200,228,185,215,125,175
3275,200,226,183,214,124,173
3306,200,228,185,216,124,176
3338,200,228,182,215,125,176
3368,199,228,184,216,123,174
3400,201,226,182,214,125,174
3431,200,228,181,215,125,172
3463,198,228,182,215,126,170
3493,197,226,183,216,125,168
3525,197,228,183,215,126,169
3556,197,228,185,216,125,165
3587,197,229,183,216,126,166
3618,195,228,185,216,125,165
3649,192,227,187,216,127,165
3681,191,228,189,215,126,164
3712,189,229,189,216,127,166
3743,188,229,190,216,127,166
3774,186,230,191,214,127,163
3806,187,230,190,216,127,163
3836,187,229,191,215,128,164
3868,186,230,190,215,128,162
3899,186,231,191,215,130,159
3931,185,229,192,214,130,160
3961,184,230,192,214,128,160
3993,183,231,192,215,128,160
4024,183,232,194,216,129,159
4055,183,230,194,215,128,161
4086,187,233,193,216,128,161
4117,185,232,195,215,129,160
4149,185,231,195,214,129,163
4179,187,229,196,215,130,165
